Name,City,State,Legacy NTD ID,NTD ID,Organization Type,Reporter Type,Primary UZA Population,Agency VOMS,Mode,TOS,Mode VOMS,Vehicle Operations Hours,Vehicle Operations Hours Questionable,Vehicle Maintenance Hours,Vehicle Maintenance Hours Questionable,Facility Maintenance Hours,Facility Maintenance Hours Questionable,General Administration Hours,General Administration Hours Questionable,Capital Labor Hours,Capital Labor Hours Questionable,Total Hours,Total Hours Questionable,Vehicle Operations Count,Vehicle Operations Count Questionable,Vehicle Maintenance Count,Vehicle Maintenance Count Questionable,Facility Maintenance Count,Facility Maintenance Count Questionable,General Administration Count,General Administration Count Questionable,Capital Labor Count,Capital Labor Count Questionable,Total Employee Count,Total Employee Count Questionable,Vehicle Operations Salary Expenses,Vehicle Operations Salary Expenses Questionable,Vehicle Maintenance Salary Expenses,Vehicle Maintenance Salary Expenses Questionable,Facility Maintenance Salary Expenses,Facility Maintenance Salary Expenses Questionable,General Administration Salary Expenses,General Administration Salary Expenses Questionable,Total Operating Salary Expenses,Total Operating Salary Expenses Questionable,Vehicle Operations Average Hourly Wage,Vehicle Operations Average Hourly Wage Questionable,Vehicle Maintenance Average Hourly Wage,Vehicle Maintenance Average Hourly Wage Questionable,Facility Maintenance Average Hourly Wage,Facility Maintenance Average Hourly Wage Questionable,General Administration Average Hourly Wage,General Administration Average Hourly Wage Questionable,Total Operating Average Hourly Wage,Total Operating Average Hourly Wage Questionable,Any data questionable?,,,,,1
Green Bay Metro,Green Bay,WI,5002,50002,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"206,520",38,MB,DO,25,"95,915",,"18,066",,"1,616",,"6,966",,0,,"122,563",,47,,10,,1,,6,,0,,64,,"$2,187,241 ",,"$429,551 ",,"$29,606 ",,"$138,544 ",,"$2,784,942 ",,$22.80 ,,$23.78 ,,$18.32 ,,$19.89 ,,$22.72 ,,No,,,,,
Metropolitan Evansville Transit System,Evansville,IN,5043,50043,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"229,351",38,MB,DO,24,"96,905",,"19,253",,"3,141",,"4,708",,0,,"124,007",,53.1,,13.7,,5.8,,3.2,,0,,75.8,,"$2,089,087 ",,"$336,859 ",,"$30,004 ",,"$128,632 ",,"$2,584,582 ",,$21.56 ,,$17.50 ,,$9.55 ,,$27.32 ,,$20.84 ,,No,,,,,
Fayetteville Area System of Transit,Fayetteville,NC,4009,40009,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"310,282",38,MB,DO,22,"119,299",,"16,928",,"1,886",,"10,793",,0,,"148,906",,58.7,,8.4,,1.1,,6.4,,0,,74.6,,"$1,858,241 ",,"$283,632 ",,"$26,495 ",,"$282,340 ",,"$2,450,708 ",,$15.58 ,,$16.76 ,,$14.05 ,,$26.16 ,,$16.46 ,,No,,,,,
Butler County Regional Transit Authority,Hamilton,OH,5157,50157,Independent Public Agency or Authority of Transit Service,Full Reporter,"1,624,827",38,DR,DO,22,"57,848",,"4,155",,698,,"5,592",,0,,"68,293",,39.32,,2.18,,0.44,,3.66,,0,,45.6,,"$912,980 ",,"$77,304 ",,"$11,327 ",,"$142,038 ",,"$1,143,649 ",,$15.78 ,,$18.61 ,,$16.23 ,,$25.40 ,,$16.75 ,,No,,,,,
Beaver County Transit Authority,Rochester,PA,3023,30023,Independent Public Agency or Authority of Transit Service,Full Reporter,"1,733,853",38,MB,DO,20,"88,798",,"18,787",,"3,684",,"8,713",,0,,"119,982",,45.38,,9.3,,1.86,,5.28,,0,,61.82,,"$1,389,552 ",,"$413,765 ",,"$52,099 ",,"$232,040 ",,"$2,087,456 ",,$15.65 ,,$22.02 ,,$14.14 ,,$26.63 ,,$17.40 ,,No,,,,,
Beaver County Transit Authority,Rochester,PA,3023,30023,Independent Public Agency or Authority of Transit Service,Full Reporter,"1,733,853",38,DR,DO,18,"41,760",,"11,518",,"2,261",,"5,648",,0,,"61,187",,24.62,,5.7,,1.14,,3.85,,0,,35.31,,"$563,531 ",,"$138,676 ",,"$29,914 ",,"$149,837 ",,"$881,958 ",,$13.49 ,,$12.04 ,,$13.23 ,,$26.53 ,,$14.41 ,,No,,,,,
Fayetteville Area System of Transit,Fayetteville,NC,4009,40009,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"310,282",38,DR,DO,16,"49,537",,"7,029",,783,,"4,482",,0,,"61,831",,24.3,,3.5,,0.4,,2.7,,0,,30.9,,"$771,591 ",,"$117,772 ",,"$11,002 ",,"$117,235 ",,"$1,017,600 ",,$15.58 ,,$16.76 ,,$14.05 ,,$26.16 ,,$16.46 ,,No,,,,,
Metropolitan Evansville Transit System,Evansville,IN,5043,50043,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"229,351",38,DR,DO,14,"40,967",,"8,251",,"1,346",,"2,916",,0,,"53,480",,26,,5.9,,2.5,,1.9,,0,,36.3,,"$620,985 ",,"$144,368 ",,"$12,859 ",,"$73,246 ",,"$851,458 ",,$15.16 ,,$17.50 ,,$9.55 ,,$25.12 ,,$15.92 ,,No,,,,,
Butler County Regional Transit Authority,Hamilton,OH,5157,50157,Independent Public Agency or Authority of Transit Service,Full Reporter,"1,624,827",38,MB,DO,11,"41,922",,"2,213",,371,,"2,367",,0,,"46,873",,28.52,,1.16,,0.24,,1.55,,0,,31.47,,"$554,383 ",,"$41,129 ",,"$6,027 ",,"$60,118 ",,"$661,657 ",,$13.22 ,,$18.59 ,,$16.25 ,,$25.40 ,,$14.12 ,,No,,,,,
Lakeland Area Mass Transit District ,Lakeland,FL,4031,40031,Independent Public Agency or Authority of Transit Service,Full Reporter,"262,596",38,DR,DO,11,"30,181",,"14,546",,"3,582",,"26,692",,0,,"75,001",,21,,10.8,,2.4,,15.2,,0,,49.4,,"$559,209 ",,"$280,966 ",,"$70,708 ",,"$612,980 ",,"$1,523,863 ",,$18.53 ,,$19.32 ,,$19.74 ,,$22.96 ,,$20.32 ,,No,,,,,
Bloomington Public Transportation Corporation,Bloomington,IN,5110,50110,Independent Public Agency or Authority of Transit Service,Full Reporter,"108,657",38,DR,DO,8,"20,313",,"2,362",,312,,"2,037",,0,,"25,024",,13,,1.2,,0.2,,1,,0,,15.4,,"$284,138 ",,"$34,028 ",,"$6,039 ",,"$42,918 ",,"$367,123 ",,$13.99 ,,$14.41 ,,$19.36 ,,$21.07 ,,$14.67 ,,No,,,,,
City of Harrisonburg Department of Public Transportation,Harrisonburg,VA,3094,30094,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"66,784",38,DR,DO,7,"17,700",,"1,240",,621,,"2,108",,500,,"22,169",,22.5,,1.6,,0.3,,1.15,,1,,26.55,,"$319,285 ",,"$29,300 ",,"$10,921 ",,"$43,352 ",,"$402,858 ",,$18.04 ,,$23.63 ,,$17.59 ,,$20.57 ,,$18.17 ,,No,,,,,
Butler County Regional Transit Authority,Hamilton,OH,5157,50157,Independent Public Agency or Authority of Transit Service,Full Reporter,"1,624,827",38,CB,DO,5,"28,188",,"3,158",,529,,"1,222",,0,,"33,097",,19.16,,1.66,,0.34,,0.8,,0,,21.96,,"$349,105 ",,"$58,753 ",,"$8,609 ",,"$31,050 ",,"$447,517 ",,$12.38 ,,$18.60 ,,$16.27 ,,$25.41 ,,$13.52 ,,No,,,,,
City of Rome Transit Department,Rome,GA,4058,40058,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"60,851",37,MB,DO,31,"52,842",,"15,450",,"1,823",,"16,000",,0,,"86,115",,29,,11,,1,,8,,0,,49,,"$758,927 ",,"$150,965 ",,"$16,793 ",,"$193,310 ",,"$1,119,995 ",,$14.36 ,,$9.77 ,,$9.21 ,,$12.08 ,,$13.01 ,,No,,,,,
"Clay County Council on Aging, Inc., dba Clay Transit",Green Cove Springs,FL,,40245,Private-Non-Profit Corporation,Full Reporter,"1,065,219",37,DR,DO,30,"50,580",,0,,0,,"11,482",,0,,"62,062",,37,,0,,0,,7.5,,0,,44.5,,"$658,638 ",,$0 ,,$0 ,,"$210,126 ",,"$868,764 ",,$13.02 ,,,,,,$18.30 ,,$14.00 ,,No,,,,,
Greater Lynchburg Transit Company,Lynchburg,VA,3008,30008,Independent Public Agency or Authority of Transit Service,Full Reporter,"116,636",37,MB,DO,28,"124,929",,"14,743",,"12,913",,"15,431",,0,,"168,016",,65,,6.7,,9,,10,,0,,90.7,,"$2,148,970 ",,"$409,955 ",,"$146,429 ",,"$264,762 ",,"$2,970,116 ",,$17.20 ,,$27.81 ,,$11.34 ,,$17.16 ,,$17.68 ,,No,,,,,
City of Columbia,Columbia,MO,7016,70016,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"124,748",37,MB,DO,28,"141,724",,"5,790",,0,,"6,195",,0,,"153,709",,156,,3,,0,,9,,0,,168,,"$1,958,788 ",,"$180,418 ",,$0 ,,"$173,820 ",,"$2,313,026 ",,$13.82 ,,$31.16 ,,,,$28.06 ,,$15.05 ,,No,,,,,
The Tri-State Transit Authority,Huntington,WV,3002,30002,Independent Public Agency or Authority of Transit Service,Full Reporter,"202,637",37,MB,DO,27,"83,061",,"15,855",,"8,900",,"8,119",,0,,"115,935",,45,,8,,5,,5,,0,,63,,"$1,567,035 ",,"$351,880 ",,"$128,980 ",,"$281,477 ",,"$2,329,372 ",,$18.87 ,,$22.19 ,,$14.49 ,,$34.67 ,,$20.09 ,,No,,,,,
Polk County Transit Services Division - Polk County Board of County Commissioners,Bartow,FL,4127,40127,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"201,289",37,DR,DO,25,"64,153",,"2,038",Q,0,,"32,204",,0,,"98,395",Q,34,,1,,0,,16,,0,,51,,"$1,334,230 ",,"$259,664 ",Q,$0 ,,"$426,084 ",,"$2,019,978 ",Q,$20.80 ,,$127.41 ,Q,,,$13.23 ,,$20.53 ,Q,Yes,,,,,
Bloomington-Normal Public Transit System,Normal,IL,5047,50047,Independent Public Agency or Authority of Transit Service,Full Reporter,"132,600",37,MB,DO,23,"124,261",,"16,010",,"6,861",,"16,970",,0,,"164,102",,66,,9.13,,3.91,,9.1,,0,,88.14,,"$2,876,589 ",,"$395,105 ",,"$182,533 ",,"$443,892 ",,"$3,898,119 ",,$23.15 ,,$24.68 ,,$26.60 ,,$26.16 ,,$23.75 ,,No,,,,,
Williamsburg Area Transit Authority,Williamsburg,VA,3076,30076,Independent Public Agency or Authority of Transit Service,Full Reporter,"75,689",37,MB,DO,20,"88,752",,0,,0,,"11,207",,0,,"99,959",,77,,0,,0,,8,,0,,85,,"$1,488,931 ",,$0 ,,$0 ,,"$335,421 ",,"$1,824,352 ",,$16.78 ,,,,,,$29.93 ,,$18.25 ,,No,,,,,
Bloomington-Normal Public Transit System,Normal,IL,5047,50047,Independent Public Agency or Authority of Transit Service,Full Reporter,"132,600",37,DR,DO,14,"31,065",,"3,622",,"1,552",,"7,273",,0,,"43,512",,15,,2.07,,0.89,,3.9,,0,,21.86,,"$838,274 ",,"$117,091 ",,"$58,262 ",,"$270,194 ",,"$1,283,821 ",,$26.98 ,,$32.33 ,,$37.54 ,,$37.15 ,,$29.50 ,,No,,,,,
The Tri-State Transit Authority,Huntington,WV,3002,30002,Independent Public Agency or Authority of Transit Service,Full Reporter,"202,637",37,DR,DO,10,"24,203",,514,,52,,208,,0,,"24,977",,12,,0,,0,,0,,0,,12,,"$315,099 ",,"$10,031 ",,$738 ,,"$7,218 ",,"$333,086 ",,$13.02 ,,$19.52 ,,$14.19 ,,$34.70 ,,$13.34 ,,No,,,,,
Greater Lynchburg Transit Company,Lynchburg,VA,3008,30008,Independent Public Agency or Authority of Transit Service,Full Reporter,"116,636",37,DR,DO,9,"17,530",,465,,"3,032",,"4,600",,0,,"25,627",,18,,0.3,,2,,5,,0,,25.3,,"$258,416 ",,"$10,539 ",,"$45,189 ",,"$89,109 ",,"$403,253 ",,$14.74 ,,$22.66 ,,$14.90 ,,$19.37 ,,$15.74 ,,No,,,,,
City of Columbia,Columbia,MO,7016,70016,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"124,748",37,DR,DO,9,"27,051",,"1,417",,0,,777,,0,,"29,245",,21,,2,,0,,2,,0,,25,,"$468,212 ",,"$41,950 ",,$0 ,,"$11,057 ",,"$521,219 ",,$17.31 ,,$29.60 ,,,,$14.23 ,,$17.82 ,,No,,,,,
"Clay County Council on Aging, Inc., dba Clay Transit",Green Cove Springs,FL,,40245,Private-Non-Profit Corporation,Full Reporter,"1,065,219",37,MB,DO,7,"16,860",,0,,0,,"3,950",,0,,"20,810",,13,,0,,0,,2.5,,0,,15.5,,"$270,675 ",,$0 ,,$0 ,,"$70,042 ",,"$340,717 ",,$16.05 ,,,,,,$17.73 ,,$16.37 ,,No,,,,,
City of Rome Transit Department,Rome,GA,4058,40058,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"60,851",37,DR,DO,6,"11,910",,"1,589",,"1,952",,"1,526",,0,,"16,977",,7,,1,,2,,2,,0,,12,,"$132,139 ",,"$11,962 ",,"$16,908 ",,"$22,534 ",,"$183,543 ",,$11.09 ,,$7.53 ,,$8.66 ,,$14.77 ,,$10.81 ,,No,,,,,
Polk County Transit Services Division - Polk County Board of County Commissioners,Bartow,FL,4127,40127,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"201,289",37,MB,DO,6,"20,275",,"1,888",,0,,"11,759",,0,,"33,922",,14,,1,,0,,6,,0,,21,,"$269,977 ",,"$43,024 ",,$0 ,,"$149,290 ",,"$462,291 ",,$13.32 ,,$22.79 ,,,,$12.70 ,,$13.63 ,,No,,,,,
Williamsburg Area Transit Authority,Williamsburg,VA,3076,30076,Independent Public Agency or Authority of Transit Service,Full Reporter,"75,689",37,DR,DO,4,"9,555",,0,,0,,"1,588",,0,,"11,143",,6,,0,,0,,1,,0,,7,,"$145,104 ",,$0 ,,$0 ,,"$59,192 ",,"$204,296 ",,$15.19 ,,,,,,$37.27 ,,$18.33 ,,No,,,,,
Unitrans - City of Davis/ASUCD,Davis,CA,9142,90142,University,Full Reporter,"72,794",36,MB,DO,36,"157,018",,"33,686",,"2,161",,"19,501",,0,,"212,366",,221,,42.5,,1.5,,27,,0,,292,,"$1,932,743 ",,"$731,146 ",,"$71,003 ",,"$425,553 ",,"$3,160,445 ",,$12.31 ,,$21.70 ,,$32.86 ,,$21.82 ,,$14.88 ,,No,,,,,
Muncie Indiana Transit System,Muncie,IN,5054,50054,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"90,580",36,MB,DO,26,"83,499",,"12,731",,"1,964",,"10,783",,0,,"108,977",,43,,7,,1,,6,,0,,57,,"$1,633,249 ",,"$273,846 ",,"$36,429 ",,"$238,404 ",,"$2,181,928 ",,$19.56 ,,$21.51 ,,$18.55 ,,$22.11 ,,$20.02 ,,No,,,,,
Muncie Indiana Transit System,Muncie,IN,5054,50054,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"90,580",36,DR,DO,10,"24,342",,"2,178",,904,,"3,960",,0,,"31,384",,13,,1,,1,,2,,0,,17,,"$651,610 ",,"$73,877 ",,"$12,143 ",,"$79,468 ",,"$817,098 ",,$26.77 ,,$33.92 ,,$13.43 ,,$20.07 ,,$26.04 ,,No,,,,,
Decatur Public Transit System,Decatur,IL,5061,50061,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"93,863",35,MB,DO,22,"89,652",,"11,644",,"5,953",,"4,505",,0,,"111,754",,52.2,,6.4,,3.2,,5.4,,0,,67.2,,"$2,018,171 ",,"$319,185 ",,"$79,796 ",,"$193,772 ",,"$2,610,924 ",,$22.51 ,,$27.41 ,,$13.40 ,,$43.01 ,,$23.36 ,,No,,,,,
The Gulf Coast Center,Texas City,TX,6082,60082,Independent Public Agency or Authority of Transit Service,Full Reporter,"106,383",35,MB,DO,14,"44,938",,"1,476",,0,,"4,139",,0,,"50,553",,25.95,,0.84,,0,,2.4,,0,,29.19,,"$644,159 ",,"$23,655 ",,$0 ,,"$87,969 ",,"$755,783 ",,$14.33 ,,$16.03 ,,,,$21.25 ,,$14.95 ,,No,,,,,
The Gulf Coast Center,Texas City,TX,6082,60082,Independent Public Agency or Authority of Transit Service,Full Reporter,"106,383",35,DR,DO,9,"18,071",,984,,0,,"2,759",,0,,"21,814",,10.65,,0.56,,0,,1.6,,0,,12.81,,"$171,776 ",,"$15,770 ",,$0 ,,"$29,909 ",,"$217,455 ",,$9.51 ,,$16.03 ,,,,$10.84 ,,$9.97 ,,No,,,,,
Decatur Public Transit System,Decatur,IL,5061,50061,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"93,863",35,DR,DO,6,"14,706",,"2,911",,"1,488",,"4,020",,0,,"23,125",,8.8,,1.8,,0.8,,2,,0,,13.4,,"$190,928 ",,"$49,872 ",,"$49,872 ",,"$94,791 ",,"$385,463 ",,$12.98 ,,$17.13 ,,$33.52 ,,$23.58 ,,$16.67 ,,No,,,,,
Altoona Metro Transit,Altoona,PA,3011,30011,Independent Public Agency or Authority of Transit Service,Full Reporter,"79,930",34,MB,DO,21,"60,162",,"15,237",,0,,"9,821",,0,,"85,220",,30.5,,6.99,,0,,5.93,,0,,43.42,,"$1,336,447 ",,"$347,078 ",,$0 ,,"$256,242 ",,"$1,939,767 ",,$22.21 ,,$22.78 ,,,,$26.09 ,,$22.76 ,,No,,,,,
Transit Services of Frederick County,Frederick,MD,3072,30072,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"141,576",34,DR,DO,18,"28,226",,198,,0,,"11,294",,0,,"39,718",,21,,0.4,,0,,6.2,,0,,27.6,,"$653,822 ",,"$2,362 ",,$0 ,,"$171,413 ",,"$827,597 ",,$23.16 ,,$11.93 ,,,,$15.18 ,,$20.84 ,,No,,,,,
Transit Services of Frederick County,Frederick,MD,3072,30072,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"141,576",34,MB,DO,16,"70,721",,287,,0,,"17,117",,0,,"88,125",,50,,0.6,,0,,10.95,,0,,61.55,,"$1,692,875 ",,"$3,420 ",,$0 ,,"$387,655 ",,"$2,083,950 ",,$23.94 ,,$11.92 ,,,,$22.65 ,,$23.65 ,,No,,,,,
Altoona Metro Transit,Altoona,PA,3011,30011,Independent Public Agency or Authority of Transit Service,Full Reporter,"79,930",34,DR,DO,1,343,,87,,10,,62,,0,,502,,0.5,,0.04,,0,,0.04,,0,,0.58,,"$8,841 ",,"$1,987 ",,$220 ,,"$1,401 ",,"$12,449 ",,$25.78 ,,$22.84 ,,$22.00 ,,$22.60 ,,$24.80 ,,No,,,,,
"vRide, Inc. - Tucson",Tucson,AZ,9228,90228,Private Provider Reporting on Behalf of a Public Entity,Full Reporter,"843,168",33,VP,DO,33,0,,0,,0,,"2,522",,0,,"2,522",,0,,0,,0,,4,,0,,4,,$0 ,,$0 ,,$0 ,,"$8,532 ",,"$8,532 ",,,,,,,,$3.38 ,,$3.38 ,,No,,,,,
City of Santa Rosa,Santa Rosa,CA,9017,90017,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"308,231",33,MB,DO,22,"140,275",,"12,925",,0,,"20,568",,0,,"173,768",,78,,11,,0,,14,,0,,103,,"$3,948,858 ",,"$147,874 ",,"$29,575 ",,"$433,763 ",,"$4,560,070 ",,$28.15 ,,$11.44 ,,,,$21.09 ,,$26.24 ,,No,,,,,
City of Brownsville - Brownsville Metro,Brownsville,TX,6014,60014,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"217,585",33,MB,DO,19,"96,169",,"9,018",,"26,489",,"11,031",,0,,"142,707",,54,,4,,13,,8,,0,,79,,"$1,143,313 ",,"$89,178 ",,"$251,042 ",,"$201,310 ",,"$1,684,843 ",,$11.89 ,,$9.89 ,,$9.48 ,,$18.25 ,,$11.81 ,,No,,,,,
City of Brownsville - Brownsville Metro,Brownsville,TX,6014,60014,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"217,585",33,DR,DO,8,"23,762",,"1,717",,"5,045",,"2,101",,0,,"32,625",,19,,2,,2,,2,,0,,25,,"$281,549 ",,"$17,006 ",,"$47,873 ",,"$38,389 ",,"$384,817 ",,$11.85 ,,$9.90 ,,$9.49 ,,$18.27 ,,$11.80 ,,No,,,,,
Monsey New Square Trails Corporation,Spring Valley,NY,2135,20135,Private-For-Profit Corporation,Full Reporter,"18,351,295",32,CB,DO,32,"56,445",,"16,925",,0,,"20,115",,0,,"93,485",,29,,9,,0,,11,,0,,49,,"$986,842 ",,"$397,825 ",,$0 ,,"$219,326 ",,"$1,603,993 ",,$17.48 ,,$23.51 ,,,,$10.90 ,,$17.16 ,,No,,,,,
Saginaw Transit Authority Regional Service,Saginaw,MI,5039,50039,Independent Public Agency or Authority of Transit Service,Full Reporter,"126,265",32,MB,DO,28,"62,308",Q,"10,116",,761,Q,"18,738",,0,,"91,923",Q,40.3,,9.2,,4.2,,11.7,,0,,65.4,,"$1,189,337 ",,"$283,682 ",,"$81,902 ",,"$536,896 ",,"$2,091,817 ",,$19.09 ,Q,$28.04 ,,$107.62 ,Q,$28.65 ,,$22.76 ,Q,Yes,,,,,
"Council on Aging of St. Lucie, Inc.",Fort Pierce,FL,4097,40097,Private Provider Reporting on Behalf of a Public Entity,Full Reporter,"376,047",32,DR,DO,24,"62,327",,0,,0,,"11,045",,0,,"73,372",,35.4,,0,,0,,8.6,,0,,44,,"$793,966 ",,$0 ,,$0 ,,"$410,005 ",,"$1,203,971 ",,$12.74 ,,,,,,$37.12 ,,$16.41 ,,No,,,,,
"City of Huntsville, Alabama - Public Transportation Division",Huntsville,AL,4071,40071,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"286,692",32,DR,DO,19,"45,014",,"2,233",,39,,"2,652",,0,,"49,938",,27.4,,2.64,,0.02,,1.58,,0,,31.64,,"$835,335 ",,"$56,013 ",,"$1,208 ",,"$84,378 ",,"$976,934 ",,$18.56 ,,$25.08 ,,$30.97 ,,$31.82 ,,$19.56 ,,No,,,,,
"City of Huntsville, Alabama - Public Transportation Division",Huntsville,AL,4071,40071,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"286,692",32,MB,DO,13,"51,334",,"3,398",,577,,"2,133",,0,,"57,442",,30.61,,4.13,,0.1,,1.33,,0,,36.17,,"$939,164 ",,"$82,898 ",,"$6,455 ",,"$70,457 ",,"$1,098,974 ",,$18.30 ,,$24.40 ,,$11.19 ,,$33.03 ,,$19.13 ,,No,,,,,
GO Transit,Oshkosh,WI,5009,50009,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"74,495",32,MB,DO,9,"37,482",,"7,044",,"1,863",,"6,830",,0,,"53,219",,22,,4,,1,,4,,0,,31,,"$970,776 ",,"$216,848 ",,"$46,542 ",,"$235,654 ",,"$1,469,820 ",,$25.90 ,,$30.78 ,,$24.98 ,,$34.50 ,,$27.62 ,,No,,,,,
"Council on Aging of St. Lucie, Inc.",Fort Pierce,FL,4097,40097,Private Provider Reporting on Behalf of a Public Entity,Full Reporter,"376,047",32,MB,DO,8,"30,220",,0,,0,,"9,209",,0,,"39,429",,19.1,,0,,0,,6.9,,0,,26,,"$410,372 ",,$0 ,,$0 ,,"$243,713 ",,"$654,085 ",,$13.58 ,,,,,,$26.46 ,,$16.59 ,,No,,,,,
Charlotte County Transit Division,Punta Gorda,FL,4129,40129,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"169,541",32,VP,DO,7,"1,856",,124,,0,,"1,146",,0,,"3,126",,1,,0.13,,0,,1,,0,,2.13,,"$41,127 ",,"$3,801 ",,$0 ,,"$14,893 ",,"$59,821 ",,$22.16 ,,$30.65 ,,,,$13.00 ,,$19.14 ,,No,,,,,
North Township of Lake County Dial-A-Ride,Hammond,IN,5103,50103,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"8,608,208",32,DR,DO,6,"11,321",,0,,0,,"3,392",,0,,"14,713",,7,,0,,0,,2,,0,,9,,"$145,534 ",,$0 ,,$0 ,,"$30,171 ",,"$175,705 ",,$12.86 ,,,,,,$8.89 ,,$11.94 ,,No,,,,,
Saginaw Transit Authority Regional Service,Saginaw,MI,5039,50039,Independent Public Agency or Authority of Transit Service,Full Reporter,"126,265",32,DR,DO,4,"11,957",,"1,941",,146,Q,"3,596",,0,,"17,640",Q,7.7,,1.8,,0.8,,2.3,,0,,12.6,,"$265,910 ",,"$63,425 ",,"$18,312 ",,"$120,038 ",,"$467,685 ",,$22.24 ,,$32.68 ,,$125.42 ,Q,$33.38 ,,$26.51 ,Q,Yes,,,,,
Billings Metropolitan Transit,Billings,MT,8004,80004,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"114,773",31,MB,DO,20,"53,606",,"7,435",,"4,507",,"5,157",,0,,"70,705",,32,,3.8,,2.4,,3,,0,,41.2,,"$1,254,753 ",,"$141,626 ",,"$159,938 ",,"$269,006 ",,"$1,825,323 ",,$23.41 ,,$19.05 ,,$35.49 ,,$52.16 ,,$25.82 ,,No,,,,,
Fayette Area Coordinated Transportation,Lemont Furnace,PA,3087,30087,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"51,370",31,DR,DO,20,"40,990",,"3,900",,600,,"3,037",,250,,"48,777",,22,,1.6,,0.4,,1.5,,0.1,,25.6,,"$456,355 ",,"$146,375 ",,"$35,941 ",,"$199,279 ",,"$837,950 ",,$11.13 ,,$37.53 ,,$59.90 ,,$65.62 ,,$17.18 ,,No,,,,,
Billings Metropolitan Transit,Billings,MT,8004,80004,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"114,773",31,DR,DO,11,"25,326",,"2,141",,182,,686,,0,,"28,335",,14.1,,1.2,,0.1,,0.4,,0,,15.8,,"$609,779 ",,"$60,754 ",,"$3,874 ",,"$26,882 ",,"$701,289 ",,$24.08 ,,$28.38 ,,$21.29 ,,$39.19 ,,$24.75 ,,No,,,,,
Fayette Area Coordinated Transportation,Lemont Furnace,PA,3087,30087,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"51,370",31,MB,DO,6,"21,147",,"2,400",,485,,"4,200",,105,,"28,337",,13,,1.4,,0.5,,2,,0.1,,17,,"$269,199 ",,"$64,908 ",,"$17,981 ",,"$93,469 ",,"$445,557 ",,$12.73 ,,$27.05 ,,$37.07 ,,$22.25 ,,$15.72 ,,No,,,,,
"Centro of Oneida, Inc.",Syracuse,NY,2185,20185,"Subsidiary Unit of a Transit Agency, Reporting Separately",Full Reporter,"117,328",30,MB,DO,22,"134,485",,"24,423",,"12,159",,"2,919",,0,,"173,986",,82,,13,,9,,2,,0,,106,,"$2,526,431 ",,"$643,882 ",,"$280,217 ",,"$50,274 ",,"$3,500,804 ",,$18.79 ,,$26.36 ,,$23.05 ,,$17.22 ,,$20.12 ,,No,,,,,
Cedar Rapids Transit,Cedar Rapids,IA,7008,70008,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"177,844",30,MB,DO,22,"91,263",,"7,530",,"1,800",,"5,377",,0,,"105,970",,48,,4,,1,,4,,0,,57,,"$2,344,393 ",,"$147,742 ",,"$41,097 ",,"$201,230 ",,"$2,734,462 ",,$25.69 ,,$19.62 ,,$22.83 ,,$37.42 ,,$25.80 ,,No,,,,,
LaCrosse Municipal Transit Utility,La Crosse,WI,5004,50004,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"100,868",30,MB,DO,16,"62,365",,"10,792",,500,,"6,115",,125,,"79,897",,45.96,,6.27,,0.27,,3.5,,0.07,,56.07,,"$1,584,061 ",,"$257,148 ",,"$5,996 ",,"$221,458 ",,"$2,068,663 ",,$25.40 ,,$23.83 ,,$11.99 ,,$36.22 ,,$25.89 ,,No,,,,,
