Last Report Year,AgencyID,Legacy NTD ID,Agency Name,Agency Status,Reporter Type,City,State,Census Year,UZA Name,UZA,UZA Area SQ Miles,UZA Population,2017 Status,Mode,Service,Mode Status,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
2017,80001,8001,Utah Transit Authority(UTA),Active,Full Reporter,Salt Lake City,UT,2010,"Salt Lake City-West Valley City, UT",42,278,"1,021,243",Existing 2017,CB,DO,Operating,,,,,,,,,,,,,,,,,,,,,,38,54,43,42,43,43
2017,80001,8001,Utah Transit Authority(UTA),Active,Full Reporter,Salt Lake City,UT,2010,"Salt Lake City-West Valley City, UT",42,278,"1,021,243",Existing 2017,CR,DO,Operating,,,,,,,,,,,,,,,,,,18,18,34,34,36,36,36,36,45,45
2017,80001,8001,Utah Transit Authority(UTA),Active,Full Reporter,Salt Lake City,UT,2010,"Salt Lake City-West Valley City, UT",42,278,"1,021,243",Existing 2017,DR,DO,Operating,21,22,32,34,45,51,56,56,64,98,116,103,80,80,80,82,82,85,75,75,106,86,69,61,59,61,65
2017,80001,8001,Utah Transit Authority(UTA),Active,Full Reporter,Salt Lake City,UT,2010,"Salt Lake City-West Valley City, UT",42,278,"1,021,243",Existing 2017,DR,PT,Operating,19,20,22,25,31,31,62,45,54,60,62,62,61,74,66,66,70,65,67,54,67,54,55,46,46,44,43
2017,80001,8001,Utah Transit Authority(UTA),Active,Full Reporter,Salt Lake City,UT,2010,"Salt Lake City-West Valley City, UT",42,278,"1,021,243",Existing 2017,DT,PT,Discontinued,,,,,,,,,,,,,,,,,,,,13,5,0,,0,,,
2017,80001,8001,Utah Transit Authority(UTA),Active,Full Reporter,Salt Lake City,UT,2010,"Salt Lake City-West Valley City, UT",42,278,"1,021,243",Existing 2017,LR,DO,Operating,,,,,,,,,20,20,33,30,34,37,42,44,46,46,43,43,71,82,84,88,91,91,91
2017,80001,8001,Utah Transit Authority(UTA),Active,Full Reporter,Salt Lake City,UT,2010,"Salt Lake City-West Valley City, UT",42,278,"1,021,243",Existing 2017,MB,DO,Operating,381,422,420,399,432,401,553,513,549,576,529,442,374,380,384,384,384,371,371,415,481,497,389,378,401,391,388
2017,80001,8001,Utah Transit Authority(UTA),Active,Full Reporter,Salt Lake City,UT,2010,"Salt Lake City-West Valley City, UT",42,278,"1,021,243",Existing 2017,MB,PT,Operating,,,,,,,,,,,,,,,,,,,,,,6,7,5,5,6,6
2017,80001,8001,Utah Transit Authority(UTA),Active,Full Reporter,Salt Lake City,UT,2010,"Salt Lake City-West Valley City, UT",42,278,"1,021,243",Existing 2017,RB,DO,Building,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0
2017,80001,8001,Utah Transit Authority(UTA),Active,Full Reporter,Salt Lake City,UT,2010,"Salt Lake City-West Valley City, UT",42,278,"1,021,243",Existing 2017,VP,DO,Operating,,,,,,,,,,,,166,180,259,288,389,452,458,458,420,438,406,420,424,424,406,405
2017,80001,8001,Utah Transit Authority(UTA),Active,Full Reporter,Salt Lake City,UT,2010,"Salt Lake City-West Valley City, UT",42,278,"1,021,243",Existing 2017,VP,PT,Discontinued,,,,29,37,41,58,71,75,83,98,,,,,,,,,,0,0,,0,,,
2017,80002,8002,Su Tran LLC dba: Sioux Area Metro(SAM),Active,Full Reporter,Sioux Falls,SD,2010,"Sioux Falls, SD",212,64,"156,777",Existing 2017,DR,DO,Operating,14,15,15,15,16,16,18,18,18,19,19,23,20,20,20,,,22,21,20,20,20,22,22,20,20,20
2017,80002,8002,Su Tran LLC dba: Sioux Area Metro(SAM),Active,Full Reporter,Sioux Falls,SD,2010,"Sioux Falls, SD",212,64,"156,777",Existing 2017,DR,PT,Discontinued,,,24,28,28,40,40,40,40,24,24,,,,,20,22,,,,0,0,,0,,,
2017,80002,8002,Su Tran LLC dba: Sioux Area Metro(SAM),Active,Full Reporter,Sioux Falls,SD,2010,"Sioux Falls, SD",212,64,"156,777",Existing 2017,MB,DO,Operating,23,19,21,21,21,21,23,21,21,22,24,27,24,23,28,,,28,30,28,28,28,28,28,22,22,22
2017,80002,8002,Su Tran LLC dba: Sioux Area Metro(SAM),Active,Full Reporter,Sioux Falls,SD,2010,"Sioux Falls, SD",212,64,"156,777",Existing 2017,MB,PT,Discontinued,,,,,,,,,,,,,,,,28,28,,,,0,0,,0,,,
2017,80003,8003,"City of Fargo, DBA:  Metropolitan Area Transit(MATBUS)",Active,Full Reporter,Fargo,ND,2010,"Fargo, ND-MN",194,70,"176,676",Existing 2017,DR,PT,Operating,4,4,4,4,4,,,6,6,6,6,7,7,8,8,8,10,11,11,11,11,12,12,14,13,12,13
2017,80003,8003,"City of Fargo, DBA:  Metropolitan Area Transit(MATBUS)",Active,Full Reporter,Fargo,ND,2010,"Fargo, ND-MN",194,70,"176,676",Existing 2017,MB,DO,Discontinued,10,10,10,,,,,,,,,,,,,,,,,,0,0,,0,,,
2017,80003,8003,"City of Fargo, DBA:  Metropolitan Area Transit(MATBUS)",Active,Full Reporter,Fargo,ND,2010,"Fargo, ND-MN",194,70,"176,676",Existing 2017,MB,PT,Operating,,,,10,10,,,10,11,11,12,12,12,12,12,12,13,13,18,20,20,22,22,22,23,23,24
2017,80004,8004,Billings Metropolitan Transit(Billings MET Transit ),Active,Full Reporter,Billings,MT,2010,"Billings, MT",273,53,"114,773",Existing 2017,DR,DO,Operating,,,,,,,,9,10,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
2017,80004,8004,Billings Metropolitan Transit(Billings MET Transit ),Active,Full Reporter,Billings,MT,2010,"Billings, MT",273,53,"114,773",Existing 2017,DR,PT,Discontinued,10,10,10,10,10,8,9,,,,,,,,,,,,,,0,0,,0,,,
2017,80004,8004,Billings Metropolitan Transit(Billings MET Transit ),Active,Full Reporter,Billings,MT,2010,"Billings, MT",273,53,"114,773",Existing 2017,MB,DO,Operating,16,16,16,16,16,16,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
2017,80005,8005,Mountain Metropolitan Transit(MMT),Active,Full Reporter,Colorado Springs,CO,2010,"Colorado Springs, CO",73,188,"559,409",Existing 2017,DR,PT,Operating,39,40,46,45,50,56,53,49,49,49,49,49,51,55,41,58,68,68,74,85,95,89,85,87,86,84,87
2017,80005,8005,Mountain Metropolitan Transit(MMT),Active,Full Reporter,Colorado Springs,CO,2010,"Colorado Springs, CO",73,188,"559,409",Existing 2017,DT,PT,Operating,,,,,,,,,,,,,,,,,,,,,,,,,5,12,11
2017,80005,8005,Mountain Metropolitan Transit(MMT),Active,Full Reporter,Colorado Springs,CO,2010,"Colorado Springs, CO",73,188,"559,409",Existing 2017,MB,DO,Discontinued,38,39,39,39,40,45,43,45,43,43,48,50,50,54,,,,,,,0,0,,0,,,
2017,80005,8005,Mountain Metropolitan Transit(MMT),Active,Full Reporter,Colorado Springs,CO,2010,"Colorado Springs, CO",73,188,"559,409",Existing 2017,MB,PT,Operating,,,,,,,,,,,,,,,78,71,75,74,63,41,41,37,30,33,35,40,43
2017,80005,8005,Mountain Metropolitan Transit(MMT),Active,Full Reporter,Colorado Springs,CO,2010,"Colorado Springs, CO",73,188,"559,409",Existing 2017,VP,DO,Operating,,,,,,,,,,,,,,,,,,,22,25,35,34,32,31,35,34,24
2017,80006,8006,Denver Regional Transportation District(RTD),Active,Full Reporter,Denver,CO,2010,"Denver-Aurora, CO",18,668,"2,374,203",Existing 2017,CR,PT,Operating,,,,,,,,,,,,,,,,,,,,,,0,,0,,18,20
2017,80006,8006,Denver Regional Transportation District(RTD),Active,Full Reporter,Denver,CO,2010,"Denver-Aurora, CO",18,668,"2,374,203",Existing 2017,DR,DO,Discontinued,17,15,15,20,19,14,14,12,15,15,16,18,13,11,11,11,11,11,8,8,8,8,8,8,,,
2017,80006,8006,Denver Regional Transportation District(RTD),Active,Full Reporter,Denver,CO,2010,"Denver-Aurora, CO",18,668,"2,374,203",Existing 2017,DR,PT,Operating,24,19,35,56,78,118,128,8,116,3,2,214,236,252,279,358,354,351,349,351,351,356,362,431,404,404,434
2017,80006,8006,Denver Regional Transportation District(RTD),Active,Full Reporter,Denver,CO,2010,"Denver-Aurora, CO",18,668,"2,374,203",Existing 2017,LR,DO,Operating,,,,10,11,14,16,16,16,29,29,41,49,47,46,57,91,101,102,104,108,102,139,143,137,140,159
2017,80006,8006,Denver Regional Transportation District(RTD),Active,Full Reporter,Denver,CO,2010,"Denver-Aurora, CO",18,668,"2,374,203",Existing 2017,MB,DO,Operating,508,508,501,504,519,522,534,558,639,639,598,577,589,566,516,538,533,527,528,458,457,454,452,466,482,485,488
2017,80006,8006,Denver Regional Transportation District(RTD),Active,Full Reporter,Denver,CO,2010,"Denver-Aurora, CO",18,668,"2,374,203",Existing 2017,MB,PT,Operating,123,144,162,181,164,159,162,57,181,170,264,297,314,317,412,383,354,365,427,358,365,368,367,368,372,388,379
2017,80006,8006,Denver Regional Transportation District(RTD),Active,Full Reporter,Denver,CO,2010,"Denver-Aurora, CO",18,668,"2,374,203",Existing 2017,VP,PT,Discontinued,,,,,,,,,,,,45,63,99,126,131,143,157,,,0,0,,0,,,
2017,80007,8007,Pueblo Transit System(PT),Active,Full Reporter,Pueblo,CO,2010,"Pueblo, CO",236,74,"136,550",Existing 2017,DR,PT,Operating,3,3,3,3,4,5,5,5,6,5,5,6,7,8,8,11,13,11,11,11,11,11,11,11,11,11,11
2017,80007,8007,Pueblo Transit System(PT),Active,Full Reporter,Pueblo,CO,2010,"Pueblo, CO",236,74,"136,550",Existing 2017,MB,DO,Operating,11,11,11,10,9,9,10,10,12,12,12,12,12,11,11,11,11,12,12,14,14,14,14,13,13,13,13
2017,80008,8008,Cities Area Transit(CAT),Active,Full Reporter,Grand Forks,ND,2010,"Grand Forks, ND-MN",440,24,"61,270",Existing 2017,DR,DO,Discontinued,,,,,,,,,,,,3,3,2,2,,,,,,0,0,,0,,,
2017,80008,8008,Cities Area Transit(CAT),Active,Full Reporter,Grand Forks,ND,2010,"Grand Forks, ND-MN",440,24,"61,270",Existing 2017,DR,PT,Operating,11,11,9,9,9,10,10,7,9,9,9,11,11,11,11,11,10,11,10,11,14,10,10,10,10,10,11
2017,80008,8008,Cities Area Transit(CAT),Active,Full Reporter,Grand Forks,ND,2010,"Grand Forks, ND-MN",440,24,"61,270",Existing 2017,MB,DO,Operating,12,12,12,12,12,12,12,12,10,10,10,10,10,7,7,7,8,8,8,8,8,8,8,8,8,8,8
2017,80009,8009,Missoula Urban Transportation District(Mountain Line),Active,Full Reporter,Missoula,MT,2010,"Missoula, MT",348,45,"82,157",Existing 2017,DR,DO,Operating,4,4,5,5,5,3,3,3,3,3,3,3,3,4,4,6,6,5,5,8,6,6,7,7,7,9,9
2017,80009,8009,Missoula Urban Transportation District(Mountain Line),Active,Full Reporter,Missoula,MT,2010,"Missoula, MT",348,45,"82,157",Existing 2017,MB,DO,Operating,15,15,15,15,15,14,15,15,15,15,16,16,16,16,16,16,16,17,17,19,18,18,18,18,21,24,24
2017,80010,8010,City of Greeley - Transit Services(GET),Active,Reduced Reporter,Greeley,CO,2010,"Greeley, CO",264,41,"117,825",Existing 2017,DR,DO,Operating,4,4,4,4,4,4,4,5,5,5,5,5,6,6,7,7,6,6,5,5,5,7,6,6,7,7,7
2017,80010,8010,City of Greeley - Transit Services(GET),Active,Reduced Reporter,Greeley,CO,2010,"Greeley, CO",264,41,"117,825",Existing 2017,MB,DO,Operating,9,9,10,10,10,10,10,10,9,12,10,10,10,10,10,10,10,10,10,11,12,11,12,12,12,14,14
2017,80011,8011,Transfort ,Active,Full Reporter,Fort Collins,CO,2010,"Fort Collins, CO",141,110,"264,465",Existing 2017,DR,DO,Discontinued,,,,,,,13,15,15,15,15,15,15,13,9,11,11,11,11,7,0,0,,0,,,
2017,80011,8011,Transfort ,Active,Full Reporter,Fort Collins,CO,2010,"Fort Collins, CO",141,110,"264,465",Existing 2017,DR,PT,Operating,21,21,20,19,21,24,13,,,,,,,6,10,17,17,17,17,16,0,0,,0,,,2
2017,80011,8011,Transfort ,Active,Full Reporter,Fort Collins,CO,2010,"Fort Collins, CO",141,110,"264,465",Existing 2017,DT,PT,Operating,,,,,,,,,,,,,,,,,,,,,23,16,8,8,8,8,8
2017,80011,8011,Transfort ,Active,Full Reporter,Fort Collins,CO,2010,"Fort Collins, CO",141,110,"264,465",Existing 2017,MB,DO,Operating,14,12,12,15,15,16,16,18,19,19,19,19,19,18,18,18,23,23,23,26,26,26,26,31,31,36,32
2017,80011,8011,Transfort ,Active,Full Reporter,Fort Collins,CO,2010,"Fort Collins, CO",141,110,"264,465",Existing 2017,MB,PT,Operating,,,,,,,,,,,,,,,,,,,,,,4,4,4,4,4,2
2017,80011,8011,Transfort ,Active,Full Reporter,Fort Collins,CO,2010,"Fort Collins, CO",141,110,"264,465",Existing 2017,RB,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,7,6,6,6
2017,80011,8011,Transfort ,Active,Full Reporter,Fort Collins,CO,2010,"Fort Collins, CO",141,110,"264,465",Existing 2017,VP,DO,Discontinued,,,,9,17,,,,,,,,,,,,,,,,0,0,,0,,,
2017,80011,8011,Transfort ,Active,Full Reporter,Fort Collins,CO,2010,"Fort Collins, CO",141,110,"264,465",Existing 2017,VP,PT,Discontinued,,,,,,,,,,,,,,,13,17,18,30,,,0,0,,0,,,
2017,80012,8012,Great Falls Transit District(GFTD),Active,Full Reporter,Great Falls,MT,2010,"Great Falls, MT",422,31,"65,207",Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,5,6,6,6,6,6,6,6,6,6,6,7,7,7
2017,80012,8012,Great Falls Transit District(GFTD),Active,Full Reporter,Great Falls,MT,2010,"Great Falls, MT",422,31,"65,207",Existing 2017,DR,PT,Discontinued,,,,14,14,15,15,15,,14,13,14,13,,,,,,,,0,0,,0,,,
2017,80012,8012,Great Falls Transit District(GFTD),Active,Full Reporter,Great Falls,MT,2010,"Great Falls, MT",422,31,"65,207",Existing 2017,MB,DO,Operating,14,14,,15,14,14,14,14,,14,14,14,14,7,13,13,13,13,13,13,13,13,13,13,13,13,13
2017,80013,8013,City of Casper,Active,Reduced Reporter,Casper,WY,2010,"Casper, WY",424,30,"64,548",Existing 2017,DR,DO,Discontinued,,,,,,,,,,,,,,,8,,,,,,0,0,,0,,,
2017,80013,8013,City of Casper,Active,Reduced Reporter,Casper,WY,2010,"Casper, WY",424,30,"64,548",Existing 2017,DR,PT,Operating,9,9,9,9,9,9,,,,,,,,,,8,7,7,7,7,7,7,7,7,7,7,7
2017,80013,8013,City of Casper,Active,Reduced Reporter,Casper,WY,2010,"Casper, WY",424,30,"64,548",Existing 2017,MB,DO,Discontinued,,,,,,,,,,,,,,,4,,,,,,0,0,,0,,,
2017,80013,8013,City of Casper,Active,Reduced Reporter,Casper,WY,2010,"Casper, WY",424,30,"64,548",Existing 2017,MB,PT,Operating,,,,,,,,,,,,,,,,4,4,6,6,6,6,7,7,7,7,7,6
2017,80014,8014,Rapid Transit System,Active,Reduced Reporter,Rapid City,SD,2010,"Rapid City, SD",352,42,"81,251",Existing 2017,DR,DO,Operating,9,9,5,5,6,6,7,7,8,8,8,8,9,9,9,10,12,12,12,12,12,12,11,11,11,11,11
2017,80014,8014,Rapid Transit System,Active,Reduced Reporter,Rapid City,SD,2010,"Rapid City, SD",352,42,"81,251",Existing 2017,DR,PT,Discontinued,19,15,,,,,,,,,,,,,,,,,,,0,0,,0,,,
2017,80014,8014,Rapid Transit System,Active,Reduced Reporter,Rapid City,SD,2010,"Rapid City, SD",352,42,"81,251",Existing 2017,MB,DO,Operating,,5,5,5,5,5,5,4,6,4,4,4,4,4,5,5,6,6,7,7,7,8,10,9,9,9,9
2017,80015,8T15,Shoshone and Arapaho Tribes DOT(SATT),Active,Reduced Reporter,Fort Washakie,WY,2010,Wyoming Non-UZA,0,0,0,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2
2017,80015,8T15,Shoshone and Arapaho Tribes DOT(SATT),Active,Reduced Reporter,Fort Washakie,WY,2010,Wyoming Non-UZA,0,0,0,Existing 2017,MB,DO,Discontinued,,,,,,,,,,,,,,,,,,,,,,,,,1,,
2017,80015,8T15,Shoshone and Arapaho Tribes DOT(SATT),Active,Reduced Reporter,Fort Washakie,WY,2010,Wyoming Non-UZA,0,0,0,Existing 2017,OT,DO,Discontinued,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,80016,8016,Mesa County(GVT),Active,Reduced Reporter,Grand Junction,CO,2010,"Grand Junction, CO",251,79,"128,124",Existing 2017,DR,PT,Operating,30,32,31,30,39,33,27,27,35,4,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,6
2017,80016,8016,Mesa County(GVT),Active,Reduced Reporter,Grand Junction,CO,2010,"Grand Junction, CO",251,79,"128,124",Existing 2017,MB,PT,Operating,,,,,,,,,,18,18,11,12,11,11,11,11,11,11,12,13,13,12,12,12,12,12
2017,80017,8T17,Southern Ute Indian Tribe,Active,Reduced Reporter,Ignacio,CO,2010,Colorado Non-UZA,0,0,0,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,1,1,,1
2017,80018,8T18,Fort Peck Tribes (FPT),Active,Reduced Reporter,Poplar ,MT,2010,Montana Non-UZA,0,0,0,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,4,4,6,4
2017,80018,8T18,Fort Peck Tribes (FPT),Active,Reduced Reporter,Poplar ,MT,2010,Montana Non-UZA,0,0,0,Existing 2017,MB,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2
2017,80019,8019,Bis-Man Transit Board(CAT),Active,Reduced Reporter,Bismarck,ND,2010,"Bismarck, ND",349,39,"81,955",Existing 2017,DR,PT,Operating,26,22,20,23,32,30,23,24,25,27,26,23,28,27,31,26,26,25,24,25,22,25,21,17,17,17,17
2017,80019,8019,Bis-Man Transit Board(CAT),Active,Reduced Reporter,Bismarck,ND,2010,"Bismarck, ND",349,39,"81,955",Existing 2017,DT,PT,Discontinued,,,,,,,,,,,,,,,,,,,,,,,,4,,,
2017,80019,8019,Bis-Man Transit Board(CAT),Active,Reduced Reporter,Bismarck,ND,2010,"Bismarck, ND",349,39,"81,955",Existing 2017,MB,PT,Operating,,,,,,,,,,,,,,8,8,7,7,7,7,7,7,7,7,7,7,7,7
2017,80020,8020,The City of Cheyenne Transit Program(CTP),Active,Reduced Reporter,Cheyenne,WY,2010,"Cheyenne, WY",377,35,"73,588",Existing 2017,DR,DO,Operating,,,15,15,15,15,,,4,4,4,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6
2017,80020,8020,The City of Cheyenne Transit Program(CTP),Active,Reduced Reporter,Cheyenne,WY,2010,"Cheyenne, WY",377,35,"73,588",Existing 2017,DR,PT,Discontinued,14,14,14,,,,,,,,,,,,,,,,,,0,0,,0,,,
2017,80020,8020,The City of Cheyenne Transit Program(CTP),Active,Reduced Reporter,Cheyenne,WY,2010,"Cheyenne, WY",377,35,"73,588",Existing 2017,MB,DO,Operating,,,,,,,11,11,6,11,11,11,11,11,11,11,11,11,11,10,10,10,10,8,8,8,8
2007,80021,8021,"City of Logan, dba: The Logan Transit District(LTD)",Inactive,Full Reporter,Logan,UT,2000,"Logan, UT",318,38,"76,187",Pre 2017,DR,PT,Discontinued,,,,1,1,1,1,1,2,2,2,4,4,4,4,4,4,,,,,,,,,,
2007,80021,8021,"City of Logan, dba: The Logan Transit District(LTD)",Inactive,Full Reporter,Logan,UT,2000,"Logan, UT",318,38,"76,187",Pre 2017,MB,PT,Discontinued,,,,7,7,7,7,8,8,8,8,12,12,12,15,15,16,,,,,,,,,,
1999,80022,8022,"Dave Transportation, Laidlaw Transit Services, Inc.",Inactive,Full Reporter,Commerce City,CO,1990,"Denver, CO",22,459,"1,517,977",Pre 2017,DR,DO,Discontinued,,,,,,,83,93,93,,,,,,,,,,,,,,,,,,
1999,80022,8022,"Dave Transportation, Laidlaw Transit Services, Inc.",Inactive,Full Reporter,Commerce City,CO,1990,"Denver, CO",22,459,"1,517,977",Pre 2017,DR,PT,Discontinued,,,,,,,34,34,22,,,,,,,,,,,,,,,,,,
1999,80022,8022,"Dave Transportation, Laidlaw Transit Services, Inc.",Inactive,Full Reporter,Commerce City,CO,1990,"Denver, CO",22,459,"1,517,977",Pre 2017,MB,DO,Discontinued,,,,,,,,101,101,,,,,,,,,,,,,,,,,,
2000,80023,8023,"Atlantic Paratrans of Colorado, Inc. (APCO)",Inactive,Full Reporter,Staten Island,NY,1990,"Denver, CO",22,459,"1,517,977",Pre 2017,DR,DO,Discontinued,,,,,,,,,,106,,,,,,,,,,,,,,,,,
2001,80024,8024,Special Transportation for Boulder County Inc.(Special Transit),Inactive,Full Reporter,Boulder,CO,1990,"Denver, CO",22,459,"1,517,977",Pre 2017,DR,DO,Discontinued,,,,,,,,,,136,149,,,,,,,,,,,,,,,,
2001,80024,8024,Special Transportation for Boulder County Inc.(Special Transit),Inactive,Full Reporter,Boulder,CO,1990,"Denver, CO",22,459,"1,517,977",Pre 2017,DR,PT,Discontinued,,,,,,,,,,36,59,,,,,,,,,,,,,,,,
2017,80025,8025,City of Loveland Transit(COLT),Active,Full Reporter,Loveland,CO,2010,"Fort Collins, CO",141,110,"264,465",Existing 2017,DR,DO,Operating,,,,,,,,,,,,,5,5,3,3,3,3,3,3,2,2,2,2,2,2,2
2017,80025,8025,City of Loveland Transit(COLT),Active,Full Reporter,Loveland,CO,2010,"Fort Collins, CO",141,110,"264,465",Existing 2017,DR,PT,Discontinued,,,,,,,,,,,,,,2,,,,,,,0,0,,0,,,
2017,80025,8025,City of Loveland Transit(COLT),Active,Full Reporter,Loveland,CO,2010,"Fort Collins, CO",141,110,"264,465",Existing 2017,MB,DO,Operating,,,,,,,,,,,,,3,2,2,2,2,3,3,3,3,3,3,3,3,3,3
2017,80025,8025,City of Loveland Transit(COLT),Active,Full Reporter,Loveland,CO,2010,"Fort Collins, CO",141,110,"264,465",Existing 2017,MB,PT,Discontinued,,,,,,,,,,,,,,1,,,,,,,0,0,,0,,,
2017,80026,8026,City of St. George(SunTran),Active,Reduced Reporter,St. George,UT,2010,"St. George, UT",305,45,"98,370",Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,2,2,4,4,4,4,4
2017,80026,8026,City of St. George(SunTran),Active,Reduced Reporter,St. George,UT,2010,"St. George, UT",305,45,"98,370",Existing 2017,MB,DO,Operating,,,,,,,,,,,,,,,,,,,,,4,4,6,5,6,6,6
2013,80027,8027,Berthoud Area Transportation Service(BATS),Inactive,Reduced Reporter,Berthoud,CO,2010,"Fort Collins, CO",141,110,"264,465",Pre 2017,DR,DO,Discontinued,,,,,,,,,,,,,,,,,,,,,,5,5,0,,,
2017,80028,8028,Cache Valley Transit District(CVTD),Active,Full Reporter,Logan,UT,2010,"Logan, UT",311,44,"94,983",Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,4,4,5,5,5,5,5,5,5
2017,80028,8028,Cache Valley Transit District(CVTD),Active,Full Reporter,Logan,UT,2010,"Logan, UT",311,44,"94,983",Existing 2017,DR,PT,Discontinued,,,,,,,,,,,,,,,,,4,4,4,,0,0,,0,,,
2017,80028,8028,Cache Valley Transit District(CVTD),Active,Full Reporter,Logan,UT,2010,"Logan, UT",311,44,"94,983",Existing 2017,MB,DO,Operating,,,,,,,,,,,,,,,,,,,17,17,17,17,17,17,17,17,17
2017,80028,8028,Cache Valley Transit District(CVTD),Active,Full Reporter,Logan,UT,2010,"Logan, UT",311,44,"94,983",Existing 2017,MB,PT,Discontinued,,,,,,,,,,,,,,,,,16,17,17,,0,0,,0,,,
2017,80106,8106,North Front Range Metropolitan Planning Organization(NFRMPO),Active,Full Reporter,Fort Collins,CO,2010,"Fort Collins, CO",141,110,"264,465",Existing 2017,VP,DO,Operating,,,,,,,,,,,,,,,,,,,84,83,86,79,80,81,75,66,60
2017,80107,8107,The University of Montana - ASUM Transportation(ASUM OT),Active,Full Reporter,Missoula,MT,2010,"Missoula, MT",348,45,"82,157",Existing 2017,MB,DO,Operating,,,,,,,,,,,,,,,,,,,5,5,5,6,6,6,6,5,5
2010,80108,8108,Denver Regional Council of Governments(DRCOG),Inactive,Full Reporter,Denver,CO,2000,"Denver-Aurora, CO",20,499,"1,984,889",Pre 2017,VP,PT,Discontinued,,,,,,,,,,,,,,,,,,,92,97,,,,,,,
2017,80109,8109,"vRide, Inc. - Denver",Active,Full Reporter,Denver,CO,2010,"Denver-Aurora, CO",18,668,"2,374,203",Existing 2017,VP,DO,Operating,,,,,,,,,,,,,,,,,,,,,93,104,107,110,120,135,119
2017,80110,8110,Fargo Park District/ Valley Senior Services dba Valley Senior Services(VSS),Active,Reduced Reporter,Fargo,ND,2010,"Fargo, ND-MN",194,70,"176,676",Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,24,25,17,22,22
2017,80110,8110,Fargo Park District/ Valley Senior Services dba Valley Senior Services(VSS),Active,Reduced Reporter,Fargo,ND,2010,"Fargo, ND-MN",194,70,"176,676",Existing 2017,DR,PT,Separate,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
2017,80110,8110,Fargo Park District/ Valley Senior Services dba Valley Senior Services(VSS),Active,Reduced Reporter,Fargo,ND,2010,"Fargo, ND-MN",194,70,"176,676",Existing 2017,DT,PT,Operating,,,,,,,,,,,,,,,,,,,,,,,,5,4,3,3
2017,80112,8R04-018,"SESDAC, Inc ",Active,Rural Reporter,Vermillion,SD,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,5,5,5,5
2017,80114,8R03-001,Stark County Council on Aging / Elder Care ,Active,Rural Reporter,Dickinson,ND,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,14,12,11,11
2017,80115,8R01-012,Prowers County(Prowers Area Transit),Active,Rural Reporter,Lamar,CO,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,4,4,4,4
2017,80116,8R04-009,City of Mitchell - Palace Transit,Active,Rural Reporter,Mitchell,SD,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,10,9,9,9
2017,80117,8R02-012,Garfield County Council on Aging(Big Dry Transit),Active,Rural Reporter,Jordan,MT,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2
2017,80118,8R01-036,Wet Mountain Valley Rotary Community Service Inc.,Active,Rural Reporter,Westcliffe,CO,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,4,5,5,5
2017,80118,8R01-036,Wet Mountain Valley Rotary Community Service Inc.,Active,Rural Reporter,Westcliffe,CO,2010,,,,,Existing 2017,VP,DO,Discontinued,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,80119,8R01-004,City of Black Hawk(BHTA (Black Hawk Transportation Authority)),Active,Rural Reporter,Black Hawk,CO,2010,,,,,New in 2017,MB,PT,Operating,,,,,,,,,,,,,,,,,,,,,,,,,,,3
2017,80120,8R05-035,"South Big Horn Senior Citizens, Inc.",Active,Rural Reporter,Greybull,WY,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,5,5,6,5
2017,80121,8R05-008,Fremont County Association of Governments(WRTA),Active,Rural Reporter,Riverton,WY,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,2,3,6,8
